698   0.1   3.2
4.999999329999999659e-02 7.486244089452545386e-05
5.238078530000000316e-02 8.369021863110827364e-05
5.487493799999999811e-02 9.371178995086848289e-05
5.748785289999999715e-02 1.050622405225706829e-04
6.022516640000000199e-02 1.180530676976716901e-04
6.309283520000000256e-02 1.328113115889075478e-04
6.609705089999999561e-02 1.496401571771494531e-04
6.924431770000000208e-02 1.693779882525734586e-04
7.254143799999999975e-02 1.916844953591607709e-04
7.599553470000000588e-02 2.169800545203699348e-04
7.961412519999999660e-02 2.475141275868949359e-04
8.340501790000000304e-02 2.842245660766617500e-04
8.737641570000000135e-02 3.239348978447360102e-04
9.153690929999999670e-02 3.679755373214920822e-04
9.589551390000000675e-02 4.233892666103476038e-04
1.004616390000000054e-01 4.946429609059114791e-04
1.052452029999999955e-01 5.400796318306773543e-04
1.102565229999999952e-01 5.756742170628864142e-04
1.155064779999999958e-01 6.426364456371457066e-04
1.210064069999999964e-01 6.908696922029440406e-04
1.267682159999999891e-01 7.362046859674582517e-04
1.328043790000000002e-01 8.176619099585110111e-04
1.391279699999999897e-01 8.936481854329515794e-04
1.457526389999999894e-01 9.521523348066645437e-04
1.526927650000000081e-01 1.030535182678165521e-03
1.599633540000000020e-01 1.139276096136678526e-03
1.675801130000000028e-01 1.230778094780881141e-03
1.755595799999999929e-01 1.322814037702801232e-03
1.839189830000000081e-01 1.466138187064303143e-03
1.926764099999999924e-01 1.642907294252211447e-03
2.018508460000000004e-01 1.720050465303214890e-03
2.114621399999999929e-01 1.614547918785860358e-03
2.215310480000000082e-01 1.454159175407142377e-03
2.320794310000000027e-01 1.359627023968332932e-03
2.431300730000000021e-01 1.318352217693644860e-03
2.547068889999999919e-01 1.249013994793305663e-03
2.668349440000000183e-01 1.128082532440942984e-03
2.795405089999999926e-01 1.008276128782255050e-03
2.928510009999999997e-01 9.809201521942783730e-04
3.067953589999999897e-01 1.088847949449954196e-03
3.214036230000000272e-01 1.090580358405934987e-03
3.367075319999999761e-01 7.178330833915179442e-04
3.527401090000000239e-01 2.876529400083618427e-04
3.695360719999999932e-01 1.058469369619567001e-04
3.871318400000000048e-01 1.080512852447168028e-04
4.055654109999999868e-01 1.567240496591061313e-04
4.248766900000000013e-01 1.574401968178171815e-04
4.451075489999999912e-01 1.282309459830271927e-04
4.663016500000000120e-01 1.072551534714363808e-04
4.885049459999999955e-01 9.901658802478336796e-05
5.117654799999999948e-01 9.787793155110186666e-05
5.361335870000000225e-01 9.673406760705793124e-05
5.616619590000000439e-01 9.256007118441386759e-05
5.884059670000000297e-01 8.922699732612138950e-05
6.164233679999999715e-01 8.764108236760235929e-05
6.457748410000000439e-01 8.631153711134465249e-05
6.765238639999999748e-01 8.400639225312427733e-05
7.087370750000000497e-01 8.112092760703915008e-05
7.424841519999999528e-01 7.877559947901227903e-05
7.778380510000000303e-01 7.729323402595328623e-05
8.148754240000000149e-01 7.636405664509952949e-05
8.536763189999999613e-01 7.549050224414506041e-05
8.943247199999999619e-01 7.428007390090923681e-05
9.369087219999999716e-01 7.272710663215061584e-05
9.815202950000000426e-01 7.092165823264042542e-05
1.028256180000000075e+00 6.895329626328235487e-05
