698   0.1   3.71
4.999999329999999659e-02 1.664064326801796057e+00
5.238078530000000316e-02 1.708666716895533400e+00
5.487493799999999811e-02 1.749526034288712673e+00
5.748785289999999715e-02 1.786665843469882331e+00
6.022516640000000199e-02 1.819747807227305003e+00
6.309283520000000256e-02 1.848913187342084097e+00
6.609705089999999561e-02 1.873799857953434733e+00
6.924431770000000208e-02 1.895091030621304684e+00
7.254143799999999975e-02 1.911814145330371639e+00
7.599553470000000588e-02 1.925272985301332618e+00
7.961412519999999660e-02 1.934302895459412586e+00
8.340501790000000304e-02 1.939812574304636605e+00
8.737641570000000135e-02 1.941553221699066079e+00
9.153690929999999670e-02 1.939378498798002282e+00
9.589551390000000675e-02 1.931558615976773030e+00
1.004616390000000054e-01 1.928555679726668082e+00
1.052452029999999955e-01 1.980531738500610262e+00
1.102565229999999952e-01 2.010974223623021473e+00
1.155064779999999958e-01 2.033476545712364913e+00
1.210064069999999964e-01 2.050556520994557541e+00
1.267682159999999891e-01 2.063074586699633617e+00
1.328043790000000002e-01 2.068499435279660847e+00
1.391279699999999897e-01 2.066128890674550966e+00
1.457526389999999894e-01 2.055716678807772091e+00
1.526927650000000081e-01 2.032063978045464125e+00
1.599633540000000020e-01 1.978377067452976368e+00
1.675801130000000028e-01 1.862250928331883104e+00
1.755595799999999929e-01 1.658159651995523065e+00
1.839189830000000081e-01 1.401144190417266122e+00
1.926764099999999924e-01 1.117435665357113139e+00
2.018508460000000004e-01 8.742007934134533587e-01
2.114621399999999929e-01 6.405199277760531551e-01
2.215310480000000082e-01 4.979639425435860578e-01
2.320794310000000027e-01 3.910035560662390441e-01
2.431300730000000021e-01 3.033510589483504605e-01
2.547068889999999919e-01 2.719170880706048288e-01
2.668349440000000183e-01 2.789144924577909301e-01
2.795405089999999926e-01 2.966593514981217261e-01
2.928510009999999997e-01 2.950344887816018780e-01
3.067953589999999897e-01 2.670345744262526688e-01
3.214036230000000272e-01 2.009058851795651746e-01
3.367075319999999761e-01 1.098900286929285069e-01
3.527401090000000239e-01 3.814279047557943281e-02
3.695360719999999932e-01 2.548014082038177475e-02
3.871318400000000048e-01 1.253378287263690050e-02
4.055654109999999868e-01 4.847831824089077722e-03
4.248766900000000013e-01 5.858132902320933519e-03
4.451075489999999912e-01 2.243113786985046713e-03
4.663016500000000120e-01 1.204776732523897076e-03
4.885049459999999955e-01 9.920970195125868030e-04
5.117654799999999948e-01 8.079081539017723794e-04
5.361335870000000225e-01 7.231314783888485127e-04
5.616619590000000439e-01 5.991282977019433791e-04
5.884059670000000297e-01 4.099778651154027177e-04
6.164233679999999715e-01 3.615037443839444020e-04
6.457748410000000439e-01 3.650196717017195917e-04
6.765238639999999748e-01 3.537208838564390688e-04
7.087370750000000497e-01 3.458479213036960774e-04
7.424841519999999528e-01 4.090029177111067040e-04
7.778380510000000303e-01 5.345340773032509606e-04
8.148754240000000149e-01 6.759928268036452309e-04
8.536763189999999613e-01 7.660668173132639770e-04
8.943247199999999619e-01 7.766945493477864183e-04
9.369087219999999716e-01 7.911229333566170436e-04
9.815202950000000426e-01 9.166792509384113228e-04
1.028256180000000075e+00 1.234740982903868335e-03
1.077217340000000023e+00 1.663576183751641234e-03
1.128509879999999965e+00 1.931696001917933368e-03
1.182244660000000058e+00 1.829397429201594155e-03
1.238538149999999893e+00 1.393596350450577830e-03
1.297512049999999917e+00 9.802728267636518118e-04
1.359294060000000082e+00 8.171939674442779212e-04
1.424017910000000109e+00 6.076106801883695684e-04
1.491823670000000046e+00 3.750180622434322710e-04
1.562857869999999982e+00 2.162772516842274579e-04
1.637274619999999903e+00 1.568211902914252174e-04
1.715234640000000033e+00 1.325346630073177909e-04
1.796906829999999955e+00 1.166240202165901886e-04
1.882467869999999932e+00 1.010601913335149206e-04
1.972102999999999939e+00 8.626813673136372049e-05
2.066006180000000025e+00 7.381363351464595435e-05
2.164380550000000181e+00 6.403436132698347408e-05
2.267439130000000080e+00 5.706579150229500370e-05
2.375405069999999785e+00 5.306893195676622231e-05
2.488511799999999941e+00 5.191092148109314054e-05
2.607004170000000176e+00 5.337051206573373388e-05
2.731138710000000192e+00 5.686136238710086041e-05
2.861183880000000013e+00 6.180511428518340356e-05
2.997421259999999865e+00 6.764618938187270134e-05
3.140145780000000109e+00 7.436513366073318099e-05
3.289666180000000217e+00 8.235182284599679560e-05
3.446306229999999804e+00 9.238380498135113483e-05
3.610404490000000077e+00 1.053836739929397238e-04
3.782316680000000098e+00 1.220261636943575077e-04
3.962414739999999824e+00 1.427624881775290267e-04
4.151087760000000237e+00 1.682134136304348185e-04
4.348745349999999732e+00 1.978847738804005490e-04
4.555814269999999944e+00 2.307479783980117562e-04
4.772742270000000175e+00 2.673551021885017917e-04
5.000000000000000000e+00 2.942537051532743302e-04
5.020879270000000005e+00 2.983939782020161749e-04
5.041846750000000377e+00 3.025193117855373920e-04
5.062900540000000227e+00 3.066292536538673275e-04
5.084043499999999938e+00 3.108990603853646834e-04
5.105273719999999571e+00 3.153869370278733356e-04
5.126592640000000145e+00 3.198584750581701152e-04
5.148001189999999561e+00 3.243138016134331945e-04
5.169498439999999917e+00 3.292380343606956389e-04
5.191086290000000325e+00 3.341943382037871929e-04
5.212763309999999706e+00 3.391323760788152977e-04
5.234531399999999834e+00 3.443423296614624390e-04
5.256390569999999762e+00 3.499055316051260405e-04
5.278340339999999742e+00 3.554483851825773104e-04
5.300382609999999772e+00 3.609845814526634273e-04
5.322516440000000237e+00 3.672419580451124024e-04
5.344742769999999865e+00 3.734768851685970302e-04
5.367062090000000119e+00 3.796894490242929028e-04
5.389474390000000170e+00 3.863385005302606440e-04
5.411980630000000403e+00 3.932156130697269649e-04
5.434580330000000181e+00 4.000681166511217647e-04
5.457274439999999949e+00 4.070989736311454851e-04
5.480063920000000088e+00 4.145348428506764448e-04
5.502947810000000217e+00 4.219442153533523900e-04
5.525928020000000274e+00 4.293501657361400363e-04
5.549003599999999814e+00 4.372620040101220977e-04
5.572175500000000170e+00 4.451462428325211776e-04
5.595444679999999948e+00 4.530032659856284873e-04
5.618810650000000351e+00 4.613276572405018597e-04
5.642274859999999670e+00 4.697434548997454274e-04
5.665836330000000309e+00 4.781300613593923439e-04
5.689496039999999866e+00 4.872402478571129301e-04
5.713254929999999732e+00 4.967952187658583639e-04
5.737112999999999907e+00 5.063177076290746375e-04
5.761070250000000392e+00 5.167228554169842666e-04
5.785128590000000237e+00 5.281589988748243598e-04
5.809286120000000331e+00 5.395557327999170403e-04
5.833545680000000289e+00 5.518778149991206963e-04
5.857905859999999798e+00 5.659299412219657727e-04
5.882367610000000191e+00 5.799343978088005976e-04
5.906932349999999943e+00 5.954163025469138247e-04
5.931599140000000325e+00 6.147238442305960919e-04
5.956369399999999814e+00 6.339666946078313442e-04
5.981242179999999742e+00 6.531438088896505912e-04
6.006218910000000299e+00 6.722565968878024042e-04
6.031301019999999902e+00 6.913061267224064783e-04
6.056487080000000134e+00 7.102913484209812415e-04
6.081778530000000238e+00 7.292134598047963828e-04
6.107175350000000336e+00 7.480723115429190832e-04
6.132678030000000113e+00 7.691843342658583873e-04
6.158287999999999762e+00 7.908397042663361078e-04
6.184004309999999727e+00 8.124242313614681368e-04
6.209828850000000067e+00 8.339397007206799523e-04
6.235760209999999581e+00 8.553850526501665177e-04
6.261799810000000299e+00 8.767612579377628270e-04
6.287949089999999686e+00 8.980697259925138646e-04
6.314206600000000336e+00 9.193093955043309898e-04
6.340574740000000098e+00 9.380791769617897059e-04
6.367052079999999670e+00 9.551254661404042987e-04
6.393639560000000444e+00 9.721207837105645807e-04
6.420339580000000268e+00 9.890665711009651636e-04
6.447150230000000093e+00 1.005961733692593970e-03
6.474073409999999917e+00 1.022807563758848775e-03
6.501108170000000186e+00 1.039603559123666691e-03
6.528255940000000201e+00 1.056350603013624448e-03
6.555517670000000408e+00 1.065708095223128274e-03
6.582892890000000108e+00 1.071273601563399111e-03
6.610383030000000382e+00 1.076828261658562816e-03
